,dimA_dark_mean_rpm,wt_dark_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_54040,83.95304588984082,103.67408212292601,-0.30440069766913397,0.44496331660017274,cds-ABJ09943.1,PA14_54040,probable amino acid permease
gene-PA14_54050,28.48054597855406,28.339877941345865,0.007143258466081648,0.023230843122494512,cds-ABJ09942.1,PA14_54050,conserved hypothetical protein
gene-PA14_54070,23.465656500383677,26.18061389087751,-0.1579480966940294,1.038282628259163,cds-ABJ09941.1,PA14_54070,conserved hypothetical protein
gene-PA14_54080,69.59705830768915,66.358635052488,0.06874211581944957,0.09191001952166164,cds-ABJ09940.1,PA14_54080,conserved hypothetical protein
gene-PA14_54090,46.276362873513115,42.39701227140724,0.1263128750272913,0.28846607871519314,cds-ABJ09939.1,PA14_54090,possible ATPase
gene-PA14_54110,0.5256479904372481,0.3520811174407787,0.5781877790806643,0.32544336861465956,cds-ABJ09938.1,PA14_54110,probable transporter
gene-PA14_54120,1.410389415823002,1.110297901334987,0.34514646045774156,0.521605476860678,cds-ABJ09937.1,PA14_54120,probable acyl carrier protein phosphodiesterase
gene-PA14_54130,26.336248694756723,23.550367863989337,0.1613002625156991,1.0145385349462246,cds-ABJ09936.1,PA14_54130,probable transcriptional regulator
gene-PA14_54150,57.619266463559164,58.81628858903402,-0.02966445597126134,0.12690773502782657,cds-ABJ09935.1,putP,sodium/proline symporter PutP
gene-PA14_54170,119.62499490269424,105.40354241883335,0.1825955074877517,1.4887996124491873,cds-ABJ09934.1,putA,proline dehydrogenase PutA
gene-PA14_54180,7.1575684244625295,6.416584494717831,0.15766396897329735,0.19711043156358346,cds-ABJ09933.1,PA14_54180,hypothetical protein
gene-PA14_54190,25.809294589556316,26.539642254649866,-0.040258211508819614,0.22558976494353292,cds-ABJ09932.1,pruR,proline utilization regulator
gene-PA14_54210,615.2529483741346,569.6373522519731,0.11113591631423111,0.6479318528979107,cds-ABJ09931.1,PA14_54210,probable ATP-dependent protease
gene-PA14_54220,57.19224215960324,54.7681182806591,0.062483151616757646,0.45001701783412995,cds-ABJ09930.1,icp,inhibitor of cysteine peptidase
gene-PA14_54230,79.06941490038425,73.42989593230705,0.10675219226157744,0.3335487269312559,cds-ABJ09929.1,PA14_54230,hypothetical protein
gene-PA14_54240,15.821850227938548,12.829893153424551,0.30240914312892225,1.066697642152702,cds-ABJ09928.1,PA14_54240,hypothetical protein
gene-PA14_54260,18.00169468942829,21.552165547071542,-0.25970009528503996,1.4879121122227388,cds-ABJ09927.1,yecO,conserved hypothetical protein
gene-PA14_54270,20.91142422132403,23.44659737979425,-0.16508724005898673,0.8515634028962352,cds-ABJ09926.1,yecP,conserved hypothetical protein
gene-PA14_54290,157.70908724518128,161.11212927816345,-0.030799319753718017,0.15022702734280619,cds-ABJ09925.1,pdxJ,pyridoxal phosphate biosynthetic protein PdxJ
gene-PA14_54300,23.648855999561714,25.138571264920955,-0.08813225810273162,0.1169260514398188,cds-ABJ09924.1,recO,DNA repair protein RecO
gene-PA14_54320,255.96737030780488,259.1323597015059,-0.01772927331574964,0.07134322807081578,cds-ABJ09923.1,era,GTP-binding protein Era
gene-PA14_54330,115.28743446449568,114.65690880735765,0.007911988594392995,0.036607732572244374,cds-ABJ09922.1,rnc,ribonuclease III
gene-PA14_54340,66.8618535842718,55.45734995859102,0.26980466776733725,0.9128592538505245,cds-ABJ09921.1,PA14_54340,hypothetical protein
gene-PA14_54350,192.94055481451267,186.96934330007687,0.04535468395559718,0.152732146085358,cds-ABJ09920.1,lepB,signal peptidase I
gene-PA14_54370,341.96392988229985,353.76597391629065,-0.04895113392719603,0.11676620075532691,cds-ABJ09919.1,lepA,GTP-binding protein LepA
gene-PA14_54390,1139.5629366859232,1326.576690745259,-0.21922747635306827,2.038179759171574,cds-ABJ09918.1,mucD,serine protease MucD precursor
gene-PA14_54400,123.51197446162239,120.99093876591377,0.029751911887275388,0.05633939789304897,cds-ABJ09917.1,mucC,positive regulator for alginate biosynthesis MucC
gene-PA14_54410,346.4214536504748,325.070739243723,0.0917745778646425,0.17069617428200778,cds-ABJ09916.1,mucB,negative regulator for alginate biosynthesis MucB
gene-PA14_54420,455.7936557842698,402.2791746132819,0.18018378962326245,0.2165827874344719,cds-ABJ09915.1,mucA,anti-sigma factor MucA
gene-PA14_54430,342.5525812846202,249.92678136806487,0.45481995055660107,0.4718809420752671,cds-ABJ09914.1,algU,sigma factor AlgU
gene-PA14_54450,92.81502159284962,94.8778352425464,-0.03171277662858072,0.14186816388992582,cds-ABJ09913.1,nadB,L-aspartate oxidase
gene-PA14_54460,36.34308197080461,29.103643791462037,0.3204809678196787,1.1599599818597377,cds-ABJ09912.1,PA14_54460,conserved hypothetical protein
gene-PA14_54470,38.609452508557055,32.701073485123096,0.23961609370464532,1.7572544081624393,cds-ABJ09911.1,PA14_54470,conserved hypothetical protein
gene-PA14_54480,104.84237911305563,114.62790522062788,-0.12873630071374892,1.0777098644280088,cds-ABJ09910.1,PA14_54480,conserved hypothetical protein
gene-PA14_54490,80.42769352701056,85.94289862185701,-0.09568608737356794,0.7631032724055838,cds-ABJ09909.1,PA14_54490,hypothetical protein
gene-PA14_54500,45.50317439122725,47.491381530975275,-0.06169852959809521,0.12230971185970695,cds-ABJ09908.1,PA14_54500,probable two-component sensor
gene-PA14_54510,38.131839770092924,40.256365920123876,-0.07822079978154897,0.24676517616155327,cds-ABJ09907.1,PA14_54510,probable two-component response regulator
gene-PA14_54520,125.76883291543477,155.0458671580234,-0.30192061967514483,0.5895036991677182,cds-ABJ09906.1,opdH,probable porin
gene-PA14_54540,278.40175619954834,307.50351612817985,-0.14343459450210636,0.2566776378562316,cds-ABJ09905.1,PA14_54540,conserved hypothetical protein
gene-PA14_54550,58.306697493841206,61.79756545271413,-0.0838883916583313,0.1365862397515379,cds-ABJ09904.1,PA14_54550,conserved hypothetical protein
gene-PA14_54570,189.13377686682983,196.56719074775705,-0.055615506492631986,0.0655780030092285,cds-ABJ09903.1,PA14_54570,conserved hypothetical protein
gene-PA14_54580,67.53173362615983,66.67312961842661,0.018460145128521323,0.016426717280340626,cds-ABJ09902.1,PA14_54580,conserved hypothetical protein
gene-PA14_54590,82.87109590539023,93.52736281608914,-0.1745195057609383,0.9073111933320762,cds-ABJ09901.1,ung,uracil-DNA glycosylase
gene-PA14_54600,8.253410199544971,10.194383530031748,-0.30471225242632666,1.3897498436766302,cds-ABJ09900.1,PA14_54600,hypothetical protein
gene-PA14_54610,4.223505791078568,4.224475568123386,-0.00033122521148168827,0.00045586842246920877,cds-ABJ09899.1,PA14_54610,putative transcriptional regulator
gene-PA14_54620,363.3209855790572,422.1159474744721,-0.21639463570487075,0.8642507490248706,cds-ABJ09898.1,PA14_54620,probable aldehyde dehydrogenase
gene-PA14_54630,407.6757803975534,441.4455566417196,-0.11481327106140406,0.3572735403305682,cds-ABJ09897.1,PA14_54630,probable acyl-CoA dehydrogenase
gene-PA14_54640,626.043932302188,665.8109234952356,-0.08884863875211778,0.4769941127959254,cds-ABJ09896.1,PA14_54640,probable enoyl-CoA hydratase/isomerase
gene-PA14_54660,553.1794211487341,600.3098369596058,-0.11795982090574283,0.4311616395273927,cds-ABJ09895.1,PA14_54660,probable enoyl-CoA hydratase/isomerase
gene-PA14_54670,128.1821957109773,124.8573181615015,0.03791550441485433,0.09398256725784201,cds-ABJ09894.1,PA14_54670,probable 3-hydroxyisobutyrate dehydrogenase
gene-PA14_54680,8.610120332141674,8.135361700054467,0.08182690066529877,0.17834895066079615,cds-ABJ09893.1,PA14_54680,hypothetical protein
gene-PA14_54690,21.009539902167464,20.299774150599863,0.049580889187870174,0.14659664308996356,cds-ABJ09892.1,ywnB,conserved hypothetical protein
gene-PA14_54700,5.1559253741504945,5.49584581830004,-0.09211013104848313,0.30041988983179824,cds-ABJ09891.1,yjcS,possible beta-lactamase
gene-PA14_54710,15.635387701604989,16.229130831512887,-0.053770740103889374,0.16504558486546142,cds-ABJ09890.1,PA14_54710,putative transcriptional regulator
gene-PA14_54720,1.8667376338968422,1.5713999477855956,0.24846861025875208,0.2389200521940574,cds-ABJ09889.1,PA14_54720,hypothetical protein
gene-PA14_54730,1.6287825483161837,1.3279169547806138,0.2946288805158729,0.47502838045567847,cds-ABJ09888.1,PA14_54730,conserved hypothetical protein
gene-PA14_54740,3.0282415100955196,2.5643386456769606,0.23989338549505998,0.2714651846195328,cds-ABJ09887.1,PA14_54740,hypothetical protein
gene-PA14_54750,9.281457057093002,8.874934800785285,0.06461477775777517,0.05692725068322027,cds-ABJ09886.1,PA14_54750,hypothetical protein
gene-PA14_54760,44.14544057236933,51.11579429073223,-0.21150469331299973,1.9230463850637192,cds-ABJ09885.1,PA14_54760,hypothetical protein
gene-PA14_54770,32.47705624766708,35.913893711710585,-0.14512120013117863,0.711543331466316,cds-ABJ09884.1,PA14_54770,hypothetical protein
gene-PA14_54790,17.295205569047294,23.05935602366147,-0.41498004102928276,1.1993341328718772,cds-ABJ09883.1,PA14_54790,hypothetical protein
gene-PA14_54800,9.074772633091117,9.365937272108331,-0.04556187364009555,0.06450616049903449,cds-ABJ09882.1,rsuA,putative pseudouridylate synthase
gene-PA14_54810,100.14287903701205,97.61675230731542,0.03685917779344043,0.05600517798062804,cds-ABJ09881.1,PA14_54810,hypothetical protein
gene-PA14_54820,68.73844360683012,75.4922521640103,-0.13521139887425188,0.6836921671230413,cds-ABJ09880.1,PA14_54820,hypothetical protein
gene-PA14_54830,173.09233475710673,195.48771167845834,-0.17553608424835485,1.0788060813309885,cds-ABJ09879.1,PA14_54830,putative transferase
gene-PA14_54840,11.982516426516492,12.385846111063088,-0.04776150474293636,0.07052793623181439,,,
gene-PA14_54850,16.415078667675456,12.979691453546664,0.3387655517437594,0.36148500496049885,cds-ABJ09878.1,PA14_54850,hypothetical protein
gene-PA14_54860,15.226114011954195,15.133988960130912,0.00875548772975257,0.015497740967647916,cds-ABJ09877.1,PA14_54860,hypothetical protein
gene-PA14_54870,11.482628827565867,12.168322814368452,-0.08367735518319241,0.15138072317096857,cds-ABJ09876.1,PA14_54870,hypothetical protein
gene-PA14_54880,20.960069174787606,18.281152345012007,0.19728645511985995,0.4762715120889794,cds-ABJ09875.1,PA14_54880,putative serine acetyltransferase
gene-PA14_54890,36.49253983428694,36.082262737614,0.01631175010886433,0.10921510993025817,cds-ABJ09874.1,PA14_54890,hypothetical protein
gene-PA14_54900,14.841017483946018,14.785498266871334,0.005407141909033483,0.04611377276210169,cds-ABJ09873.1,PA14_54900,hypothetical protein
gene-PA14_54910,13.79699250161241,13.277718807973079,0.05534651107963689,0.1374530583387273,cds-ABJ09872.1,PA14_54910,putative thioesterase
gene-PA14_54920,72.88211471400358,71.56364456034346,0.02633795778806505,0.13197283107009689,cds-ABJ09871.1,PA14_54920,putative non-ribosomal peptide synthetase
gene-PA14_54930,36.77725075227352,34.21009865233591,0.10439136910920171,0.5958859535751209,cds-ABJ09870.1,PA14_54930,putative non-ribosomal peptide synthetase
gene-PA14_54940,35.158705201898286,33.15401423177911,0.08469837850425221,0.38433072118795886,cds-ABJ09869.1,PA14_54940,putative siderophore biosynthesis enzyme
gene-PA14_54950,12.238849068451204,10.528732472793244,0.21713611081061313,0.47644272294939544,cds-ABJ09868.1,PA14_54950,hypothetical protein
gene-PA14_54960,3.6082277021808653,2.1239150695211406,0.764564026287928,1.4563356416791842,cds-ABJ09867.1,PA14_54960,hypothetical protein
gene-PA14_54970,7.441710870792356,7.304047092141814,0.026938268550258198,0.12507281584633767,cds-ABJ09866.1,PA14_54970,possible ABC transporter protein
gene-PA14_54980,10.746593339167548,10.110475996147267,0.08802847050132515,0.34554731503157066,cds-ABJ09865.1,PA14_54980,poossible ABC-type transporter protein
gene-PA14_55000,2.7125715847249143,2.73069111203548,-0.009604915485586556,0.009058758921928027,cds-ABJ09864.1,PA14_55000,possible ABC-type transporter%2C periplasmic component
gene-PA14_55020,4.452948172279727,2.727111303145378,0.7073870310769106,1.1284256883611241,cds-ABJ09863.1,PA14_55020,possible ABC-type transporter%2C permease component
gene-PA14_55030,2.6758836625600515,2.691183999007151,-0.008225635459783838,0.005697985472656509,cds-ABJ09862.1,PA14_55030,possible ABC-type transporter%2C permease component
gene-PA14_55040,1.8150927684635718,1.242946686903248,0.5462785004070706,0.7146314653025985,cds-ABJ09861.1,PA14_55040,putative ATP-binding component of ferric enterobactin transport
gene-PA14_55050,147.7145944983698,147.60426353699208,0.0010779801751632358,0.0023136487075420716,cds-ABJ09860.1,PA14_55050,possible TonB-dependent receptor
gene-PA14_55060,32.79129191691489,27.97542049537151,0.22915291842419225,1.2524377448172888,cds-ABJ09859.1,PA14_55060,conserved hypothetical protein
gene-PA14_55070,31.64815054539081,29.02620172346741,0.12476539193452206,0.267018740933254,cds-ABJ09858.1,PA14_55070,conserved hypothetical protein
gene-PA14_55080,308.5842685762785,277.740148262116,0.1519287770159644,0.7649315944362575,cds-ABJ09857.1,PA14_55080,hypothetical protein
gene-PA14_55090,44.896305397419155,36.47073665037146,0.2998573801608132,0.7095357093717816,cds-ABJ09856.1,PA14_55090,hypothetical protein
gene-PA14_55100,16.14751169381115,14.951858993735962,0.11098698915899065,0.18208149901608806,cds-ABJ09855.1,PA14_55100,hypothetical protein
gene-PA14_55110,21.73083743503686,20.888545979081666,0.05703169759743498,0.1688244440837277,cds-ABJ09854.1,PA14_55110,hypothetical protein
gene-PA14_55117,26.944036964873565,26.40574974291648,0.029113916996821976,0.06315820153840267,cds-ABJ15702.1,PA14_55117,hypothetical protein
gene-PA14_55130,1.1171367418824458,1.2555034533597114,-0.1684600655182282,0.17811886956035705,cds-ABJ09853.1,gloA2,lactoylglutathione lyase
gene-PA14_55140,1.2893356393035873,1.4865290815567107,-0.20531966381454567,0.1884613162082073,cds-ABJ09852.1,PA14_55140,hypothetical protein
gene-PA14_55150,12.170937511326931,13.855663757365917,-0.18703550922765452,0.5940373266853399,cds-ABJ09851.1,PA14_55150,probable transcriptional regulator
gene-PA14_55160,1.6015844087940518,3.450764536912672,-1.10741571407873,0.6565937605294387,cds-ABJ09850.1,toxR,transcriptional regulator ToxR
gene-PA14_55170,37.85443143259115,39.963934013556475,-0.07823640636416548,0.6846280637190622,cds-ABJ09849.1,cat,chloramphenicol acetyltransferase
gene-PA14_55180,91.76845100454604,81.12595590385386,0.17783468150624981,0.4808992645346723,cds-ABJ09848.1,migA,probable glycosyl transferase
gene-PA14_55200,79.78077447639588,76.01663796001998,0.06972590808806284,0.22893507581019223,cds-ABJ09847.1,PA14_55200,probable amidase
gene-PA14_55220,20.169687449131334,21.230466174656943,-0.07394731840376212,0.41922798891478,cds-ABJ09846.1,PA14_55220,probable MFS transporter
gene-PA14_55230,4.219505488059847,4.0083882469590035,0.074051658926987,0.2658030331093093,cds-ABJ09845.1,PA14_55230,hypothetical protein
gene-PA14_55240,17.27868970250813,16.368948187404392,0.07803219072418204,0.1648450117445504,cds-ABJ09844.1,PA14_55240,hypothetical protein
gene-PA14_55250,4.986094017107688,5.267591493228786,-0.07923336564185818,0.18294849840818989,cds-ABJ09843.1,PA14_55250,probable transcriptional regulator
gene-PA14_55260,1.4464100680911727,1.023917131482628,0.4983772522993443,0.48586292133048176,cds-ABJ09842.1,PA14_55260,hypothetical protein
gene-PA14_55280,4.880122310049371,4.238169550915306,0.20347595642881025,0.6473411525780254,cds-ABJ09841.1,PA14_55280,probable peptidyl-prolyl cis-trans isomerase%2C PpiC
gene-PA14_55290,2.6978081275311907,2.5865607536565958,0.06075264373935262,0.12405685036418306,cds-ABJ09840.1,PA14_55290,hypothetical protein
gene-PA14_55300,1.452313240813301,1.4411901098744877,0.011091989042474229,0.01240569828508149,cds-ABJ09839.1,PA14_55300,hypothetical protein
gene-PA14_55320,1.8546049498216004,1.3618323149825649,0.4455625547468608,1.018450064572947,cds-ABJ09838.1,PA14_55320,conserved hypothetical protein
gene-PA14_55330,0.4251067498162749,0.6058930544074105,-0.5112369822668972,1.0481456755093188,cds-ABJ09837.1,PA14_55330,hypothetical protein
gene-PA14_55340,0.3966658269183096,0.5840157615493221,-0.5580820177748571,0.8030547511207603,cds-ABJ09836.1,exbD2,transport protein ExbD
gene-PA14_55360,2.3104250820834302,2.8506394741076826,-0.3031271619075497,0.7382295113748206,cds-ABJ09835.1,exbB2,transport protein ExbB2
gene-PA14_55380,1.6863349884220005,1.409436350330888,0.2587726574877832,0.4533260794055878,cds-ABJ09834.1,PA14_55380,hypothetical protein
gene-PA14_55390,0.3984639598493979,0.2691352531526436,0.5661161135069839,0.33707888600264285,cds-ABJ09833.1,PA14_55390,hypothetical protein
gene-PA14_55400,50.975978168558534,46.1737540181614,0.1427445200162887,0.6524102895008291,cds-ABJ09832.1,PA14_55400,hypothetical protein
gene-PA14_55410,3.050461500044721,2.9224982815309812,0.06182532522614722,0.0690186324529392,cds-ABJ09831.1,PA14_55410,hypothetical protein
gene-PA14_55430,1.0609783975511726,1.3775246735591022,-0.3766825634214247,1.0438735541279285,cds-ABJ09830.1,hxcS,probable type II secretion system protein
gene-PA14_55440,6.280163116836228,5.814820635552578,0.11106732182546088,0.32126326971611985,cds-ABJ09829.1,hxcR,probable type II secretion system protein
gene-PA14_55450,3.0772873518537303,2.545505941584153,0.27370663473908474,0.2550954322237992,cds-ABJ09828.1,hxcQ,probable type II secretion system protein
gene-PA14_55460,0.2594851693368268,0.2337804103105238,0.1504974257587125,0.08840032429286225,cds-ABJ09827.1,hxcZ,probable type II secretion system protein
gene-PA14_55470,1.5797445166713449,1.6789696265392322,-0.08788481887965455,0.09548524675677299,cds-ABJ09826.1,hxcY,probable type II secretion system protein
gene-PA14_55480,0.5940385016249258,0.5956055507638903,-0.00380075283831488,0.0024537891334241385,cds-ABJ09825.1,hxcX,probable type II secretion system protein
gene-PA14_55490,2.0605906637296183,1.869783790988224,0.14018641374664495,0.33936257870722486,cds-ABJ09824.1,hxcT,HxcT pseudopilin
gene-PA14_55500,0.7480976575171169,0.636705310264377,0.2326004772555882,0.2090168863352578,cds-ABJ09823.1,hxcV,HxcV putative pseudopilin
gene-PA14_55510,6.516010261119258,6.443495799582776,0.016145264974148334,0.0497766611105013,cds-ABJ09822.1,hxcP,hypothetical protein
gene-PA14_55520,0.7523311479140408,0.9888574029378144,-0.39439421032106536,0.5275702332650375,cds-ABJ09821.1,hxcU,probable type II secretion system protein
gene-PA14_55530,3.6005219945772304,3.5542079732847145,0.018677972091903167,0.03286098656333773,cds-ABJ09820.1,hxcW,probable type II secretion system protein
gene-PA14_55540,3.6313031941102865,4.397784095568949,-0.2762893163300397,0.3374743126242467,cds-ABJ09819.1,PA14_55540,probable transmembrane sensor
gene-PA14_55550,1.4164439009438403,1.850988328066702,-0.38602209318376846,0.49583277428015177,cds-ABJ09818.1,PA14_55550,probable sigma-70 factor%2C ECF subfamily
gene-PA14_55560,3.9244177615033853,4.485609101457673,-0.1928252286363753,0.40011314138400755,cds-ABJ09817.1,pigC,hypothetical protein
gene-PA14_55570,12.660159876548965,13.637990941736783,-0.10733549984331887,0.26495147323496887,cds-ABJ09816.1,pigB,hypothetical protein
gene-PA14_55580,16.185119301384297,24.720251146663525,-0.6110253697109964,0.46128034603596696,cds-ABJ09815.1,nemO,heme oxygenase
gene-PA14_55590,2.990138334444764,3.862435795397765,-0.369298611714687,0.5416147570765067,cds-ABJ09814.1,PA14_55590,hypothetical protein
gene-PA14_55600,4.9586758960586055,5.939900012668908,-0.26048366527344535,0.8527944733472117,cds-ABJ09813.1,PA14_55600,hypothetical protein
gene-PA14_55610,12.48972304441483,12.386070804377086,0.012022886741647745,0.04001894838147644,cds-ABJ09812.1,PA14_55610,conserved hypothetical protein
gene-PA14_55620,1.084954346755489,2.954546601122535,-1.4453015699846548,1.088687038988432,,,
gene-PA14_55631,1668.3443883846328,1885.8798300535018,-0.17682062083620573,0.3120356912225769,,,
gene-PA14_55634,18.861988478865204,23.159327219336646,-0.296111552608749,0.3692727905759886,,,
gene-PA14_55635,54.97590657189338,81.8260067609269,-0.5737599493490717,0.724880426537884,,,
gene-PA14_55637,258.0911308682081,567.2144610540173,-1.1360137462721267,0.90307391493927,,,
gene-PA14_55640,29.193456392281377,28.950388202868577,0.012062336249289119,0.03108307401991149,cds-ABJ13551.1,sbcD,exonuclease SbcD
gene-PA14_55650,78.91076015706632,82.42061944443186,-0.06278326820440876,0.9199047579706832,cds-ABJ13552.1,sbcC,putative exonuclease
gene-PA14_55660,148.84905431136272,141.7994897951413,0.06999771352290385,0.5353603835528684,cds-ABJ13553.1,recD,exodeoxyribonuclease V alpha chain
gene-PA14_55670,197.3494606529648,193.11064337370644,0.03132489503627665,0.2635734994018001,cds-ABJ13554.1,recB,exodeoxyribonuclease V beta chain
gene-PA14_55690,188.84750068287158,187.35612493617464,0.011438548206838576,0.08046957047458722,cds-ABJ13555.1,recC,exodeoxyribonuclease V gamma chain
gene-PA14_55710,63.96787217244991,75.07044873257594,-0.23089760910763624,0.618926114404131,cds-ABJ13556.1,PA14_55710,putative lipoate-protein ligase
gene-PA14_55720,2.368291732506203,2.3562849778566712,0.007332769204049901,0.007610854975850916,cds-ABJ13557.1,PA14_55720,putative membrane protein
gene-PA14_55730,10.397823095340145,10.752187029790255,-0.04834861885309676,0.1104605661149437,cds-ABJ13558.1,PA14_55730,putative transcriptional regulator%2C AraC family
gene-PA14_55740,30.222393650114956,31.03532967291193,-0.038293541556645126,0.17459958545482196,cds-ABJ13559.1,chrA,putative chromate transport protein
gene-PA14_55750,68.29502651695584,71.67951545397341,-0.06978036372261053,0.2781419258892946,cds-ABJ13561.1,PA14_55750,putative chemotaxis transducer
gene-PA14_55760,19.41494829124446,21.40493388488331,-0.14077550756985055,0.6742943804586987,cds-ABJ13560.1,PA14_55760,conserved hypothetical protein
gene-PA14_55770,109.08797879985605,108.7343231968644,0.004684714315752829,0.011388411881851662,cds-ABJ13562.1,pitA,putative probable phosphate transporter
gene-PA14_55780,75.97004667505689,52.49300096297268,0.5333056219901219,0.902054048197166,cds-ABJ13563.1,PA14_55780,putative two-component sensor
gene-PA14_55790,43.511143007526805,36.50675043621722,0.25322165323926155,0.30344448223738724,cds-ABJ13564.1,PA14_55790,putative pilus assembly protein
gene-PA14_55800,1.6744539515673698,2.5862786532615973,-0.6271867163771623,1.8066378967813879,cds-ABJ13565.1,PA14_55800,putative pilus assembly protein
gene-PA14_55810,368.77160780504227,315.4918790734988,0.22512471449411026,0.3997187087589758,cds-ABJ13566.1,PA14_55810,putative two-component response regulator
gene-PA14_55820,25.98549231141119,23.0172903954178,0.17498837598841968,0.6132655677193102,cds-ABJ13567.1,PA14_55820,putative membrane protein
gene-PA14_55840,7.651929223056559,8.243802461511432,-0.10748639226610752,0.42897017120531855,cds-ABJ13568.1,PA14_55840,conserved hypothetical protein
gene-PA14_55850,30.789815230681018,29.729369800977526,0.05056432660877003,0.1426860536356989,cds-ABJ13569.1,PA14_55850,putative pilus assembly protein
gene-PA14_55860,15.359319926178722,11.703089772140048,0.3922248379949295,1.3448532391401475,cds-ABJ13570.1,PA14_55860,putative pilus assembly protein
gene-PA14_55880,13.396430256406958,9.937074664811275,0.43095546931197315,0.9815572038782236,cds-ABJ13571.1,PA14_55880,putative pilus assembly protein
gene-PA14_55890,26.10658862884979,22.91316175969844,0.1882373958354747,0.2675915502412895,cds-ABJ13572.1,cpaF2,putative type II secretion system protein
gene-PA14_55900,29.09674550688672,22.62088767639786,0.3632022374538503,0.8270312208001797,cds-ABJ13573.1,PA14_55900,putative pilus assembly protein
gene-PA14_55920,53.77709319990561,42.527017813663,0.3386120783073187,0.7670362917996462,cds-ABJ13574.1,PA14_55920,putative type II secretion system protein
gene-PA14_55930,46.73829087323594,36.885645163448736,0.3415455003636148,0.6590810782986023,cds-ABJ13575.1,PA14_55930,putative pilus assembly protein
gene-PA14_55940,770.3604415822756,680.183365137768,0.1796098983816375,0.16568469072666056,cds-ABJ13576.1,PA14_55940,putative pilus assembly protein
gene-PA14_55960,57.25064138153821,65.30018713101882,-0.18979526711054154,0.9152662604393939,cds-ABJ13577.1,pctC,chemotactic transducer PctC
gene-PA14_55980,232.14143939039363,245.96540824044118,-0.08345135357434495,0.9468375291205565,cds-ABJ13578.1,yjgR,conserved hypothetical protein
gene-PA14_56000,97.93924642354916,82.19339555350113,0.2528646183028836,0.5919502729091849,cds-ABJ13579.1,pctA,chemotactic transducer PctA
gene-PA14_56010,245.71230146840492,249.72193660423508,-0.023352471674190148,0.06341230929298697,cds-ABJ13580.1,pctB,chemotactic transducer PctB
gene-PA14_56030,309.0371583821908,275.9289746178181,0.16348335802349562,0.41933720306314315,cds-ABJ13581.1,PA14_56030,putative glycosyl transferase
gene-PA14_56040,89.33162324367872,79.7641798499363,0.16342996274103447,0.4810947394670577,cds-ABJ13582.1,PA14_56040,putative deacetylase
gene-PA14_56050,49.88696757070981,42.65557201480025,0.22592876110083165,0.5990164260427182,cds-ABJ13583.1,PA14_56050,putative membrane protein
gene-PA14_56060,137.14244347264824,158.0309005079681,-0.2045315492723236,1.3352427389420567,cds-ABJ13584.1,purU1,formyltetrahydrofolate deformylase
gene-PA14_56070,219.19336502327005,265.5614188807709,-0.27684143545815276,1.1217080743935341,cds-ABJ13585.1,mvaT,transcriptional regulator MvaT%2C P16 subunit
gene-PA14_56080,177.6414086115558,197.68926078345513,-0.15426658345602998,2.888403036198596,cds-ABJ13586.1,sbcB,exodeoxyribonuclease I
gene-PA14_56090,73.89321600025197,73.72145182116114,0.003357436513511781,0.006913163806815896,cds-ABJ13587.1,PA14_56090,conserved hypothetical protein
gene-PA14_56100,43.794390092685525,45.51463610095275,-0.055584467322521064,0.08615408692996333,cds-ABJ13588.1,PA14_56100,putative membrane protein
gene-PA14_56110,25.883426854132875,25.942169015064866,-0.0032704711194330707,0.004314741105453833,cds-ABJ13589.1,PA14_56110,putative membrane protein
gene-PA14_56130,43.81842056937632,42.44445663281796,0.04596133640186538,0.06539129064026791,cds-ABJ13590.1,PA14_56130,hypothetical protein
gene-PA14_56140,36.91795108853339,39.17086423921023,-0.08545847002520406,0.10015927154480507,cds-ABJ13591.1,PA14_56140,hypothetical protein
gene-PA14_56160,123.68924883632315,137.58088360241825,-0.15355991958007448,0.8055123109736625,cds-ABJ13592.1,moxR,putative methanol dehydrogenase regulatory protein
gene-PA14_56170,58.79610809114677,58.044215057762166,0.018568372235359308,0.03499653607395331,cds-ABJ13593.1,PA14_56170,conserved hypothetical protein
gene-PA14_56180,104.48136275242199,104.13606144599406,0.0047758708021355826,0.016180231074701016,cds-ABJ13594.1,PA14_56180,conserved hypothetical protein
gene-PA14_56190,35.7583027043162,36.60765949068153,-0.033867277493539974,0.1476687605812738,cds-ABJ13595.1,PA14_56190,conserved hypothetical protein
gene-PA14_56200,48.14925464125108,41.2362447090562,0.2236005042845954,0.3555106704764745,cds-ABJ13596.1,PA14_56200,putative lipoprotein
gene-PA14_56210,21.081800194443293,20.940312389484163,0.009715100150525463,0.027538295526265303,cds-ABJ13597.1,PA14_56210,hypothetical protein
gene-PA14_56220,709.8776214195004,656.8251007653356,0.11206107285878172,0.5783014339254927,cds-ABJ13598.1,PA14_56220,putative universal stress protein
gene-PA14_56240,1109.5089430278495,1184.3454911853964,-0.09416870166508155,1.4773403894074324,cds-ABJ13599.1,pykA,pyruvate kinase II
gene-PA14_56250,49.844674239625085,51.8902109189489,-0.058023033851570795,0.39367673558750244,cds-ABJ13600.1,PA14_56250,putative enoyl-CoA hydratase/isomerase
gene-PA14_56260,62.57072562926232,56.737776358246585,0.14117822234749092,0.5880850551602228,cds-ABJ13601.1,PA14_56260,putative ferredoxin reductase
