,dimA_light_mean_rpm,dimA_dark_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_59440,7.662502570687924,17.061518137682473,-1.1548582930605362,0.7892410547801083,cds-ABJ13857.1,PA14_59440,conserved hypothetical protein
gene-PA14_59470,8.617082913768902,17.623372456349202,-1.0322184155414107,1.1019865066822576,cds-ABJ13858.1,PA14_59470,hypothetical protein
gene-PA14_59480,8.449812957375416,16.285449623680197,-0.9465921029692757,1.1538910034472964,cds-ABJ13859.1,PA14_59480,conserved hypothetical protein
gene-PA14_59490,4.32267596988154,6.690250986832003,-0.6301354432769913,0.9957704428052466,cds-ABJ13860.1,PA14_59490,hypothetical protein
gene-PA14_59500,3.113013744761362,5.11369869886629,-0.7160549103199565,0.8122994516511511,cds-ABJ13861.1,PA14_59500,conserved hypothetical protein
gene-PA14_59510,3.0798880693020876,3.9176695947833493,-0.34711764231288544,0.45199264329425026,cds-ABJ13862.1,PA14_59510,conserved hypothetical protein
gene-PA14_59520,2.6612637132000714,4.781607987787271,-0.8453839789081633,1.0233091146758826,cds-ABJ13863.1,PA14_59520,hypothetical protein
gene-PA14_59530,2.427152628815828,3.013775507457821,-0.3123069300271797,0.7867706677855549,cds-ABJ13864.1,PA14_59530,conserved hypothetical protein
gene-PA14_59540,3.8459515696497966,6.458725455704006,-0.7479086479073691,2.14156305800328,cds-ABJ13865.1,PA14_59540,conserved hypothetical protein
gene-PA14_59550,131.12946321837006,96.57367144967357,0.44129004095236773,0.6911955576890509,cds-ABJ13866.1,PA14_59550,hypothetical protein
gene-PA14_59560,2.1511470890866,2.0436170845881647,0.07398121480597374,0.07456436210618352,cds-ABJ13867.1,PA14_59560,putative transposase
gene-PA14_59570,1.1533430113365648,1.042287708417385,0.14606785364677796,0.22411300260011002,cds-ABJ13868.1,PA14_59570,putative transposase
gene-PA14_59580,64.7068315019303,51.01195663909897,0.3430825860645528,1.0254010020741071,cds-ABJ13869.1,PA14_59580,putative transposase
gene-PA14_59590,28.515184379620994,17.64434863533055,0.6925241372336689,1.0585605701946108,cds-ABJ13870.1,PA14_59590,conserved hypothetical protein
gene-PA14_59600,6.385091163693968,5.009798155167506,0.3499546366067929,0.5353771908852926,cds-ABJ13871.1,PA14_59600,hypothetical protein
gene-PA14_59610,90.37806413695178,87.89340089587536,0.04021780383899038,0.05948263431650305,cds-ABJ13872.1,PA14_59610,conserved hypothetical protein
gene-PA14_59620,74.24458062990935,73.00451833324512,0.02429996507549408,0.04317612439932165,cds-ABJ13873.1,PA14_59620,conserved hypothetical protein
gene-PA14_59630,33.789391027238025,26.103023828937584,0.37235338739165363,0.5821226195513233,cds-ABJ13874.1,PA14_59630,hypothetical protein
gene-PA14_59640,2.3345419216738503,1.8362328729551862,0.3463901817948561,1.1624330014235147,cds-ABJ13875.1,PA14_59640,conserved hypothetical protein
gene-PA14_59650,2.1366111299333013,1.9569680372072271,0.12670406067430476,0.26841417514302207,cds-ABJ13876.1,PA14_59650,conserved hypothetical protein
gene-PA14_59660,1.0566471873562264,1.4575306837963284,-0.46403188614354574,0.5863032881543742,cds-ABJ13877.1,PA14_59660,conserved hypothetical protein
gene-PA14_59670,1.0341842817105693,1.4216560899357111,-0.4590785915506659,0.4989306835719726,cds-ABJ13878.1,PA14_59670,conserved hypothetical protein
gene-PA14_59680,0.37559057587148553,0.6467009149159237,-0.7839351060576016,1.0568361801188173,cds-ABJ13879.1,PA14_59680,hypothetical protein
gene-PA14_59690,7.87143050551169,8.535499232063659,-0.11684966753065022,0.29639125842813346,cds-ABJ13880.1,PA14_59690,conserved hypothetical protein
gene-PA14_59700,2.3768772000369736,2.502347978469555,-0.07421500586536767,0.10787602012811641,cds-ABJ13881.1,PA14_59700,conserved hypothetical protein
gene-PA14_59710,8.211639246265309,7.772324759076601,0.07932404802457257,0.3501358996662871,cds-ABJ13882.1,cupD1,putative fimbrial protein precursor
gene-PA14_59720,1.8619668999030161,1.4420401752282686,0.36871569209066773,0.6786195877255681,cds-ABJ13883.1,cupD2,putative pili assembly chaperone
gene-PA14_59735,9.058852226415551,10.203397960191184,-0.17164947745658898,0.5072508181745622,,,
gene-PA14_59750,2.963092265262761,3.153947724101133,-0.09005514907743302,0.1516621562489655,cds-ABJ13884.1,cupD4,fimbrial subunit
gene-PA14_59760,2.631250422457646,2.2630286169798133,0.21749358303268157,0.3547950798471915,cds-ABJ13885.1,cupD5,putative pili assembly chaperone
gene-PA14_59770,53.3719457445737,56.51047906909324,-0.08243680959367729,0.09524998564974671,cds-ABJ13886.1,rcsB,putative two component response regulator
gene-PA14_59780,226.6526200850349,370.0613751621099,-0.7072817205815621,1.297253827164872,cds-ABJ13887.1,rcsC,putative kinase sensor protein
gene-PA14_59790,402.63888149200875,628.8166301869361,-0.6431528753926552,1.0860883068488894,cds-ABJ13888.1,pvrR,two component response regulator
gene-PA14_59800,45.03579933003053,44.353341677290786,0.02202946250371924,0.048208819214367246,cds-ABJ13889.1,PA14_59800,kinase sensor protein
gene-PA14_59820,4.66130585090941,4.529799558229357,0.04128695022683347,0.06741502773513774,cds-ABJ13890.1,PA14_59820,conserved hypothetical protein
gene-PA14_59830,24.270395478336265,26.41926926778733,-0.12239293855888131,0.3669740280332097,cds-ABJ13891.1,PA14_59830,putative helicase
gene-PA14_59840,1015.5523385897322,1269.0819689011323,-0.3215206603121787,0.5163350887557749,cds-ABJ13892.1,PA14_59840,conserved hypothetical protein
gene-PA14_59845,82.26208974519649,73.90106562083798,0.15463255095799253,0.14373087868556986,cds-ABJ15703.1,PA14_59845,conserved hypothetical protein
gene-PA14_59850,4.480743650693182,7.463262822553887,-0.7360680876500921,0.7030535982272598,cds-ABJ13893.1,PA14_59850,hypothetical protein
gene-PA14_59860,1.3925363936603044,1.8199968531703814,-0.38622051818810327,0.4354654798964243,cds-ABJ13894.1,PA14_59860,putative candidate type III effector Hop protein
gene-PA14_59870,0.4992506959379548,0.4317940575214431,0.20942029833510195,0.09639510700705946,cds-ABJ13895.1,PA14_59870,conserved hypothetical protein
gene-PA14_59880,2.8536926863539525,2.4903920247080653,0.19645699500342573,0.2065592512691371,cds-ABJ13896.1,PA14_59880,conserved hypothetical protein
gene-PA14_59890,1.425667691647704,1.6202750979278395,-0.1846008353590181,0.20774944975980023,cds-ABJ13897.1,PA14_59890,conserved hypothetical protein
gene-PA14_59900,2.468615130715858,3.1586230233801573,-0.3555936206930977,0.8944505505454592,cds-ABJ13898.1,PA14_59900,conserved hypothetical protein
gene-PA14_59910,11.494912115240497,12.718538709063557,-0.14593746630083174,0.6467674486260516,cds-ABJ13899.1,PA14_59910,conserved hypothetical protein
gene-PA14_59920,5.107564892324341,5.786581282983842,-0.1800755705661246,0.39038891865191405,cds-ABJ13900.1,PA14_59920,conserved hypothetical protein
gene-PA14_59930,3.376930943355481,3.295760655244928,0.035101184778769876,0.046192278192659614,cds-ABJ13901.1,PA14_59930,conserved hypothetical protein
gene-PA14_59940,33.90371054523609,34.44653212203113,-0.022915571128311763,0.06444757563631232,cds-ABJ13902.1,PA14_59940,conserved hypothetical protein
gene-PA14_59950,3.819014969588347,3.3066806013062817,0.2078167779703644,0.31420842515495295,cds-ABJ13903.1,PA14_59950,hypothetical protein
gene-PA14_59960,7.5271903972814895,9.003876474977647,-0.2584347477925642,1.1306901686625201,cds-ABJ13904.1,PA14_59960,Putative protein-disulfide isomerase
gene-PA14_59970,48.92858141403312,43.97369532059911,0.15403667556832748,0.1824185749271571,cds-ABJ13905.1,PA14_59970,conserved hypothetical protein
gene-PA14_59980,1.729478173114881,1.834203256727373,-0.08481663404999708,0.06985148059927847,cds-ABJ13906.1,PA14_59980,hypothetical protein
gene-PA14_59990,3.276015540584023,3.4124144935394938,-0.058850666119601526,0.0670467382296594,cds-ABJ13907.1,PA14_59990,conserved hypothetical protein
gene-PA14_60000,17.621534781924314,20.12892708865959,-0.19193067478064343,0.9986929256563456,cds-ABJ13908.1,PA14_60000,conserved hypothetical protein
gene-PA14_60010,1.4630828300487717,1.5181451979204155,-0.05329827192757509,0.09115506466172295,cds-ABJ13909.1,PA14_60010,hypothetical protein
gene-PA14_60020,9.510267884707241,7.924561074416675,0.26315489939593123,0.630566882968282,cds-ABJ13910.1,PA14_60020,conserved hypothetical protein
gene-PA14_60030,79.19326211750762,72.46956581893802,0.12800243519014154,0.1199691341809006,cds-ABJ13911.1,PA14_60030,hypothetical protein
gene-PA14_60040,23.122698388237904,23.395419576557043,-0.016916332942202624,0.05799148677947922,cds-ABJ13912.1,PA14_60040,conserved hypothetical protein
gene-PA14_60050,23.714540093304347,26.659413233854607,-0.16887312641899152,1.2600259231512614,cds-ABJ13913.1,PA14_60050,putative plasmid stablization protein
gene-PA14_60060,9.470724338767086,7.298975698118063,0.3757806769016627,0.6414566216570255,cds-ABJ13914.1,PA14_60060,hypothetical protein
gene-PA14_60070,310.81646619552197,244.79714808534848,0.344476183106356,1.0501908755524,cds-ABJ13915.1,PA14_60070,conserved hypothetical protein
gene-PA14_60080,309.2965384677327,251.84576840487287,0.2964501950724542,0.6868840303598464,cds-ABJ13916.1,PA14_60080,conserved hypothetical protein
gene-PA14_60090,24.88496667580093,23.661297013418505,0.07274529170981354,0.1667089768560807,cds-ABJ13917.1,PA14_60090,hypothetical protein
gene-PA14_60100,75.13169730475701,56.93431099454505,0.40012334150347734,0.6658012337572069,cds-ABJ13918.1,dtd,deoxycytidine triphosphate deaminase
gene-PA14_60110,217.87065760261262,151.64675823732762,0.5227572476475176,0.8382934979262097,cds-ABJ13919.1,PA14_60110,hypothetical protein
gene-PA14_60120,112.27874307335897,105.14744636130263,0.09467100424509431,0.1466092615252663,cds-ABJ13920.1,dcd2,putative deoxycytidine deaminase
gene-PA14_60130,39.638345272724536,41.18356313184839,-0.05517191503440393,0.07517819406771145,cds-ABJ13921.1,PA14_60130,conserved hypothetical protein
gene-PA14_60140,24.779308199762102,20.397239172692874,0.28076199705912686,0.931670873651001,cds-ABJ13922.1,PA14_60140,xerD-like putative integrase
gene-PA14_60150,14.016214498281125,13.425401595742668,0.062131506703293246,0.13586369493745878,,,
gene-PA14_60160,7.3150645137473616,4.933390282181455,0.5682910054984133,1.8394115307613843,,,
gene-PA14_60180,40.8666683864793,30.039416263345913,0.4440678345613926,0.6865492276160957,,,
gene-PA14_60190,449.51766392386054,910.6828365557922,-1.018570883535489,1.9944702763017919,cds-ABJ13923.1,clpB,clpB protein
gene-PA14_60200,41.4332821775034,32.63077926723998,0.34455665233157273,1.8547351144898319,cds-ABJ13924.1,PA14_60200,conserved hypothetical protein
gene-PA14_60210,99.73642915064306,92.09212253779332,0.11504279432544837,0.5262702655220023,cds-ABJ13925.1,rluD,ribosomal large subunit pseudouridine synthase D
gene-PA14_60230,134.98192233847632,101.55992596642756,0.41043495077955544,1.8371652838855141,cds-ABJ13926.1,comL,competence lipoprotein ComL
gene-PA14_60240,11.821711788928582,12.684431350731343,-0.10161987680435451,0.4180121368328064,cds-ABJ13927.1,PA14_60240,conserved hypothetical protein
gene-PA14_60250,31.92920497255146,35.364805935064446,-0.1474377065143039,1.1695102374626065,cds-ABJ13928.1,pilS,kinase sensor protein of two component regulatory
gene-PA14_60260,91.46173604722354,107.45158970785899,-0.23244661467103986,1.0715468884592814,cds-ABJ13929.1,pilR,two-component response regulator PilR
gene-PA14_60270,172.5455643126088,154.94930592309848,0.15518109225940555,0.9259531702701927,cds-ABJ13930.1,PA14_60270,putative Glycine/D-amino acid oxidases
gene-PA14_60280,20.28862158349368,20.7323700897848,-0.031214198633086786,0.10248780248581942,cds-ABJ13931.1,fimU,type 4 fimbrial biogenesis protein FimU
gene-PA14_60290,33.990375818674245,28.805729935143688,0.23877048450849908,0.5491429998746122,cds-ABJ13932.1,pilW,type 4 fimbrial biogenesis protein PilW
gene-PA14_60300,24.21060495715018,20.85616548222691,0.21516517782764888,1.0951500950557662,cds-ABJ13933.1,pilX,type 4 fimbrial biogenesis protein PilX
gene-PA14_60310,369.35184986363646,287.5212382335364,0.3613272743621518,0.8855602311563335,cds-ABJ13934.1,pilY1,type 4 fimbrial biogenesis protein PilY1
gene-PA14_60320,42.92253837430727,36.167245653385585,0.24705165443813856,0.5437905748015012,cds-ABJ13935.1,pilE,type 4 fimbrial biogenesis protein PilE
gene-PA14_60330,146.72667639160227,129.8333567886272,0.17647010105795255,0.6117024738176854,cds-ABJ13936.1,lytB,penicillin tolerance protein%2C LytB
gene-PA14_60350,76.39598403897155,81.6637043698744,-0.09619820841082813,0.28164560004325734,cds-ABJ13937.1,PA14_60350,probable peptidyl-prolyl cis-trans isomerase%2C FkbP-type
gene-PA14_60360,79.7934867284739,83.32974788146213,-0.06256062492344958,0.21569800678853068,cds-ABJ13938.1,lspA,lipoprotein signal peptidase
gene-PA14_60370,816.2163335629175,802.2617715844613,0.024878527737738534,0.21056559312722725,cds-ABJ13939.1,ileS,isoleucyl-tRNA synthetase
gene-PA14_60380,69.03656155627503,65.75224704701493,0.07032041095633246,0.23039575415473423,cds-ABJ13940.1,ribF,riboflavin kinase/FAD synthase
gene-PA14_60390,29.066979882790093,28.5793008135102,0.0244105573177909,0.09823427510072108,cds-ABJ13941.1,mviN,putative virulence factor%2C membrane protein
gene-PA14_60400,104.47360928324115,55.54731520617309,0.9113494459028517,3.8605537192642583,cds-ABJ13942.1,rpsT,ribosomal protein S20
gene-PA14_60410,155.46360990663297,125.21796979227226,0.312135302228948,0.8330012841562741,cds-ABJ13943.1,PA14_60410,conserved hypothetical protein
gene-PA14_60420,358.58746368500715,289.1232025983731,0.31064065842831584,1.5881821588289167,cds-ABJ13944.1,proB,glutamate 5-kinase
gene-PA14_60445,216.01291778957525,176.9608646581972,0.2876872471937335,1.1248206985217024,cds-ABJ15631.1,obg,GTP-binding protein Obg
gene-PA14_60450,90.99385307935098,71.64339307043035,0.3449354171188231,0.9925159646304496,cds-ABJ13945.1,rpmA,50S ribosomal subunit protein L27
gene-PA14_60460,198.27232164245717,155.8868330694529,0.3469842150220335,0.9292986477094924,cds-ABJ13946.1,rplU,ribosomal protein L21
gene-PA14_60470,100.72598126289104,107.83495087538826,-0.09838899059802363,0.19829660696308213,cds-ABJ13947.1,ispB,octylprenyl diphosphate synthase
gene-PA14_60480,2.978387740860955,3.867898631228764,-0.3770182169522762,0.5621835642392933,cds-ABJ13948.1,PA14_60480,conserved hypothetical protein
gene-PA14_60490,470.9790427203261,1034.2451726846796,-1.1348434506711775,1.7272250252961756,cds-ABJ13949.1,PA14_60490,putative cytochrome c precursor
gene-PA14_60500,267.9735724539859,310.64977573804566,-0.21319828239399208,0.48461723084833935,cds-ABJ13950.1,fklB,FKBP-type peptidyl-prolyl cis-trans isomerase
gene-PA14_60520,35.31566493016269,45.51167413944438,-0.3659283812442231,0.5915005421869984,cds-ABJ13951.1,PA14_60520,conserved hypothetical protein
gene-PA14_60530,14.0380601317027,10.131587913455082,0.47048321868758847,1.1381952099904562,cds-ABJ13952.1,PA14_60530,putative membrane-associated protein
gene-PA14_60540,38.6836700411308,59.86936766974862,-0.6300933365300039,2.0781370919128204,cds-ABJ13953.1,PA14_60540,conserved hypothetical protein
gene-PA14_60550,543.5897077115505,467.9792230322012,0.21607366015743829,1.942358577106572,cds-ABJ13954.1,PA14_60550,putative ATP-dependent protease
gene-PA14_60560,312.7432192665097,478.51993405086637,-0.6136004177150625,1.7330526025089925,cds-ABJ13955.1,PA14_60560,conserved hypothetical protein
gene-PA14_60570,1129.214874977051,1314.9552551146164,-0.21969367004815168,0.7507688030201418,cds-ABJ13956.1,PA14_60570,conserved hypothetical protein
gene-PA14_60580,249.40396545493982,246.81478756084073,0.015055569585085839,0.06193741716743864,cds-ABJ13957.1,PA14_60580,conserved hypothetical protein
gene-PA14_60590,31.54956129534615,21.271507940387018,0.5686975977244538,1.1611206012609807,cds-ABJ13958.1,PA14_60590,conserved hypothetical protein
gene-PA14_60600,52.742688375147985,42.129418021845986,0.3241431113985733,1.141004965772894,cds-ABJ13959.1,rtcR,transcriptional regulatory protein RtcR
gene-PA14_60620,40.381104143375495,49.53636656827475,-0.29480768263770774,0.30887412886831495,,,
gene-PA14_60630,440.3945449783282,325.3630502097495,0.4367461759609731,0.2996510917538032,cds-ABJ13960.1,PA14_60630,putative stomatin/prohibitin
gene-PA14_60650,641.8077768237436,518.7201984366262,0.30718472218896076,0.18123547776907925,cds-ABJ13961.1,PA14_60650,conserved hypothetical protein
gene-PA14_60660,248.8270505932202,224.10778551518516,0.15095056279888297,0.08268935333059922,cds-ABJ13962.1,PA14_60660,putative nucleotidyltransferase
gene-PA14_60670,127.7360102116262,156.3324767776977,-0.29145221971609625,0.1886503624103675,cds-ABJ13963.1,rtcA,RNA 3'-terminal phosphate cyclase
gene-PA14_60690,25.09735219108698,28.61951111222241,-0.18946385023181755,0.10318892492390158,cds-ABJ13964.1,PA14_60690,putative lipoprotein
gene-PA14_60700,1121.195473438802,2218.4586885466965,-0.984519861971319,2.237689208878994,cds-ABJ13965.1,ccpR,cytochrome c551 peroxidase
gene-PA14_60710,139.8831483870903,102.92268632250843,0.44266114888364627,3.5372960694113607,cds-ABJ13966.1,gdhA,NADP-glutamate dehydrogenase
gene-PA14_60730,223.9946878637817,164.50528553913645,0.44533057627988193,1.133821394347864,cds-ABJ13967.1,PA14_60730,putative outer membrane protein
gene-PA14_60750,796.3775802652276,856.6666078075513,-0.10528124757525487,0.19925345873319167,cds-ABJ13968.1,pra,putative activator of alkane oxidation
gene-PA14_60760,58.12027124747804,56.3046088834333,0.04578841398871349,0.2554877192044705,cds-ABJ13969.1,PA14_60760,conserved hypothetical protein
gene-PA14_60770,62.16933055611772,55.760391069851266,0.15696236003516129,0.7688086509408844,cds-ABJ13970.1,PA14_60770,putative outer membrane protein
gene-PA14_60780,36.26108961166856,31.570063392134944,0.19986510995952567,0.6225913337137523,cds-ABJ13971.1,PA14_60780,putative ABC transporter
gene-PA14_60790,40.17247835653813,36.66029491572578,0.1319890706726914,0.5467021567087912,cds-ABJ13972.1,PA14_60790,putative ABC transporter%2C ATP-binding protein
gene-PA14_60800,1017.1182487502014,997.120480133948,0.02864767630131975,0.13028675871367923,cds-ABJ13973.1,PA14_60800,putative ABC transporter%2C ATP-binding protein
gene-PA14_60810,37.70048986201065,89.72420791213908,-1.2509139756986347,2.879133675969567,cds-ABJ13974.1,nfxB,putative transcriptional regulator NfxB
gene-PA14_60820,28.566991752809656,24.578568104777062,0.2169482378125236,0.17970577180992275,cds-ABJ13975.1,oprJ,outer membrane protein OprJ
gene-PA14_60830,93.25401779101306,113.10381608065165,-0.278409812188795,0.3200381978567627,cds-ABJ13976.1,mexD,multidrug efflux RND transporter MexD
gene-PA14_60850,65.58972304647087,134.3781524389476,-1.0347568928175668,0.7561434783863996,cds-ABJ13977.1,mexC,multidrug efflux RND membrane fusion protein
gene-PA14_60860,38.930805432301,66.81322971282157,-0.7792215811767361,1.3726926492015692,cds-ABJ13978.1,nfxB,transcriptional regulatory protein NfxB
gene-PA14_60870,214.2710068536468,199.87113314499172,0.10036652789961778,0.7330968697673,cds-ABJ13979.1,morA,motility regulator
gene-PA14_60890,492.4566693220243,541.3533806547712,-0.1365738637869509,0.48176245449520266,cds-ABJ13980.1,glyA,Glycine/serine hydroxymethyltransferase
gene-PA14_60900,88.97940360020539,73.11043430158475,0.2833941008521517,0.7397006380185046,cds-ABJ13981.1,PA14_60900,conserved hypothetical protein
gene-PA14_60920,201.41043096071792,182.25300510382354,0.14419579776495164,1.1872884121310556,cds-ABJ13982.1,PA14_60920,putative cobalamin synthesis protein/P47K family protein
gene-PA14_60930,97.43824629310149,102.82529990611074,-0.07763520563144082,0.9069676419767109,cds-ABJ13983.1,PA14_60930,conserved hypothetical protein
gene-PA14_60950,793.7470422629117,760.5717748047372,0.061594909905812824,0.17098950107139962,cds-ABJ13984.1,cstA,carbon starvation protein
gene-PA14_60960,2190.7099523442425,2788.006405748194,-0.34783539003338004,0.7186108530530435,cds-ABJ13985.1,PA14_60960,conserved hypothetical protein
gene-PA14_60970,69.28082053149659,95.03468729996536,-0.45599816157132167,1.3645758464601028,cds-ABJ13986.1,PA14_60970,conserved hypothetical protein
gene-PA14_60990,87.43680602681589,80.38527228811445,0.12130949584943658,0.9398681159644808,cds-ABJ13987.1,radA,DNA repair protein RadA
gene-PA14_61000,45.2556890449515,119.78370165118099,-1.4042605200189917,2.3564098957108945,cds-ABJ13988.1,PA14_61000,conserved hypothetical protein
gene-PA14_61010,112.37452007743867,250.25466071267007,-1.1550819717373815,2.631559778869401,cds-ABJ13989.1,PA14_61010,conserved hypothetical protein
gene-PA14_61020,7.813565750555136,8.271002543378764,-0.08208111667360063,0.23780098551832296,cds-ABJ13990.1,ankB,ankyrin-like protein
gene-PA14_61040,16.581349420387323,25.54199727176206,-0.6233098702689605,1.6879439140884878,cds-ABJ13991.1,katB,catalase
gene-PA14_61050,226.6419791994576,201.25696647228187,0.17137638147831225,0.5160149690665258,cds-ABJ13992.1,mscL,large conductance mechanosensitive channel
gene-PA14_61060,33.85641469677923,41.90802313960668,-0.3077972516879898,1.4283143971392105,cds-ABJ13993.1,fnr-2,putative ferredoxin--NADP+ reductase
gene-PA14_61080,8.129005239867324,8.77477789846242,-0.11028376949454849,0.17075175889117244,cds-ABJ13994.1,dctP,putative C4-dicarboxylate-binding protein
gene-PA14_61090,34.48557116797238,43.961790318661635,-0.35025726375387667,1.5327196151364044,cds-ABJ13995.1,PA14_61090,putative nucleotide methyltransferase
gene-PA14_61110,17.56826770940565,18.102871534252298,-0.04324661248350894,0.0789072343344429,cds-ABJ13996.1,PA14_61110,conserved hypothetical protein
gene-PA14_61120,76.54989818406871,68.52473730113854,0.1597755628858561,0.644537519846187,cds-ABJ13997.1,PA14_61120,putative xanthine dehydrogenase accessory factor X
gene-PA14_61130,24.38813997322757,16.541104487735907,0.5601241147983193,0.5548024396668636,cds-ABJ13998.1,PA14_61130,putative cytochrome c
gene-PA14_61140,7.993178063272,6.071440047209208,0.3967303922909139,0.2972679803477716,cds-ABJ13999.1,PA14_61140,putative oxidoreductase%2C small subunit
gene-PA14_61150,49.09841207701444,42.66787565600131,0.20252607523408078,0.16005736448042895,cds-ABJ14000.1,PA14_61150,putative oxidoreductase
gene-PA14_61170,12.842326349517245,9.892431366133826,0.3765094544011315,1.264664337752635,cds-ABJ14001.1,PA14_61170,putative transmembrane protein
gene-PA14_61180,7.993906066394371,47.192257710409926,-2.561577417688396,0.511268192696947,cds-ABJ14002.1,PA14_61180,conserved hypothetical protein
gene-PA14_61190,394.9890657377344,449.9696716869301,-0.18801504866562818,0.5099303654470088,cds-ABJ14003.1,PA14_61190,putative hemolysin activation/secretion protein
gene-PA14_61200,1173.6263746647585,1140.347741388042,0.041499366168928256,0.06751641482694667,cds-ABJ14004.1,PA14_61200,conserved hypothetical protein
gene-PA14_61210,53.04632697237287,42.82892161972658,0.3086674964960294,0.9803902040269796,cds-ABJ14005.1,hprA,glycerate dehydrogenase
gene-PA14_61220,54.67988952283452,45.607133379565404,0.26175082638293146,0.5445713302112101,cds-ABJ14006.1,rsmC,putative ribosomal RNA small subunit methyltransferase C
gene-PA14_61250,77.07593575488845,60.17483847840639,0.35712012677933896,1.2305564427752933,cds-ABJ14007.1,lysP,APC family lysine-specific permease
gene-PA14_61260,5.989170524502504,7.742772059530902,-0.37049387073361906,0.7814849178503934,cds-ABJ14008.1,PA14_61260,putative membrane protein
gene-PA14_61270,7.319758234109426,9.734862221309369,-0.411364480824769,1.3148237228496449,cds-ABJ14009.1,PA14_61270,conserved hypothetical protein
gene-PA14_61280,127.47245863704323,142.06728047135314,-0.15638874780158918,0.649596798889809,cds-ABJ14010.1,PA14_61280,putative epimerase
gene-PA14_61290,95.77469681250818,97.24379956155936,-0.021961710224378348,0.07857133593873075,cds-ABJ14011.1,PA14_61290,putative lipoprotein
gene-PA14_61300,207.85802675024874,273.2209550311696,-0.39446967357465235,0.8530425334988245,cds-ABJ14012.1,PA14_61300,putative methyl-accepting chemotaxis protein (MCP)
gene-PA14_61320,29.142728687405917,34.51115520833204,-0.2439267878543629,0.6974617606887994,cds-ABJ14013.1,PA14_61320,conserved hypothetical protein
gene-PA14_61330,1.6490348770114078,3.245514062040133,-0.9768243784255956,0.9747684289877222,cds-ABJ14014.1,mgtC,putative magnesium transporter%2C MgtC family
gene-PA14_61340,27.03899137748355,31.5526618365069,-0.22272036938996811,0.9532138391670819,cds-ABJ14015.1,PA14_61340,conserved hypothetical protein
gene-PA14_61350,12.439128468177989,16.57112370378474,-0.41378597985191956,1.5251645028211136,cds-ABJ14016.1,PA14_61350,conserved hypothetical protein
gene-PA14_61360,48.50058186400228,37.92793720611175,0.3547411320461188,1.1942764043487273,cds-ABJ14017.1,PA14_61360,putative acetyltransferase
gene-PA14_61370,6.748632694020926,5.41337652530909,0.3180664092622932,0.45584520586837945,cds-ABJ14018.1,PA14_61370,conserved hypothetical protein
gene-PA14_61380,813.5107472323765,814.4826759103204,-0.0017226075087982606,0.0020580913047201685,cds-ABJ14019.1,PA14_61380,conserved hypothetical protein
gene-PA14_61390,73.89010947207204,81.69322038328353,-0.14483508681423188,0.3092498516739798,cds-ABJ14020.1,PA14_61390,putative lipoprotein
gene-PA14_61400,333.20223404937633,329.5688451619641,0.015818205654754468,0.04367578465117138,cds-ABJ14021.1,mqoB,malate:quinone oxidoreductase
gene-PA14_61410,61.96047353954932,76.72397293144009,-0.3083292505443838,0.8128227418604298,cds-ABJ14022.1,PA14_61410,conserved hypothetical protein
gene-PA14_61430,22.631835476003477,20.42322727207006,0.1481427241605837,1.056965017423503,cds-ABJ14023.1,PA14_61430,conserved hypothetical protein
gene-PA14_61440,69.19751824837577,65.44535427804793,0.08042951064638282,0.2105713452475844,cds-ABJ14024.1,PA14_61440,conserved hypothetical protein
gene-PA14_61450,24.49516055386711,29.991664466033786,-0.29206482478192963,0.5937988334343232,cds-ABJ14025.1,PA14_61450,conserved hypothetical protein
gene-PA14_61460,44.601468962563054,40.0737358447736,0.15443421019992826,0.8770421207258418,cds-ABJ14026.1,hpt,putative hypoxanthine phosphoribosyltransferase
gene-PA14_61470,120.87389343083912,113.79012819104987,0.08712727828137706,0.473807078949042,cds-ABJ14027.1,upp,uracil phosphoribosyltransferase
gene-PA14_61480,165.7166212630208,150.6184884556258,0.13781943764037977,0.5975432763893763,cds-ABJ14028.1,uraA,Uracil permease
gene-PA14_61500,59.497303647629224,73.26355354858742,-0.3002713825598257,0.6220225348123918,cds-ABJ14029.1,PA14_61500,hypothetical protein
gene-PA14_61510,7.52245577697137,12.301789943065115,-0.7095924973474064,1.7778677478148923,cds-ABJ14030.1,PA14_61510,conserved hypothetical protein
gene-PA14_61520,5.465745976723451,8.050366912950176,-0.5586359861308058,1.1881022511525625,cds-ABJ14031.1,PA14_61520,conserved hypothetical protein
gene-PA14_61530,39.218288750774505,61.10977213544959,-0.6398764932014505,1.447916090539917,cds-ABJ14032.1,csuC,putative pili assembly chaperone
gene-PA14_61540,21.95016180803779,31.823407941167748,-0.5358567321635647,1.3045929562798586,cds-ABJ14033.1,csuD,putative type 1 pili usher protein CsuD
gene-PA14_61550,16.53359087628858,22.826332314568422,-0.4652989361697862,0.8908816521327877,cds-ABJ14034.1,PA14_61550,conserved hypothetical protein
gene-PA14_61560,4.5127910158444,3.729304340493106,0.275113320926746,1.1170266852141877,cds-ABJ14035.1,PA14_61560,putative MFS transporter
gene-PA14_61580,152.25585216342236,162.1897387794419,-0.0911848656550882,0.47700072451854664,cds-ABJ14036.1,hemH,ferrochelatase
gene-PA14_61590,83.19023622711428,104.91448115905251,-0.33472769941214425,1.1923118758354723,cds-ABJ14037.1,PA14_61590,putative sugar nucleotide epimerase
