,dimA_light_mean_rpm,bphP_light_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_53340,13.789833025428273,8.201253255482357,0.7496886122496002,1.6278531863569539,cds-ABJ10004.1,PA14_53340,alkaline ceramidase
gene-PA14_53360,6.11357891595762,6.362368888178956,-0.05754682333856925,0.05682707044647916,cds-ABJ10003.1,plcH,hemolytic phospholipase C precursor
gene-PA14_53370,3.883686689655558,2.9659114237752866,0.38895117335388313,0.651213869903831,cds-ABJ10002.1,plcR,phospholipase accessory protein PlcR precursor
gene-PA14_53380,1.304009615615156,0.6483673730876404,1.0080698218722013,0.5704050252754277,cds-ABJ10001.1,PA14_53380,probable glycosyl transferase
gene-PA14_53390,26.896247438547565,26.28491604968588,0.033169773582666824,0.0505999496427715,cds-ABJ10000.1,PA14_53390,hypothetical protein
gene-PA14_53400,31.285381327297312,30.08979301368289,0.056214504103530336,0.0957277446879505,cds-ABJ09999.1,PA14_53400,probable oxidoreductase
gene-PA14_53410,5.0314587693803725,4.488337252128795,0.1647956172860054,0.1688367926705603,cds-ABJ09998.1,PA14_53410,probable transcriptional regulator
gene-PA14_53420,273.3660965882087,231.99927709233353,0.236714017087225,1.1924754004042843,cds-ABJ09997.1,btuE,probable glutathione peroxidase
gene-PA14_53430,495.91808543756474,625.4528856852002,-0.33479937262098103,2.1918498527189043,cds-ABJ09996.1,slyD,peptidyl-prolyl cis-trans isomerase SlyD
gene-PA14_53450,28.757804103992537,27.041678075469562,0.08876883357167731,0.09683559155867898,cds-ABJ09995.1,PA14_53450,conserved hypothetical protein
gene-PA14_53470,430.7688598876166,338.8814875884839,0.34613313328971235,1.8910051947307855,cds-ABJ09994.1,ackA,probable acetate kinase
gene-PA14_53480,530.9846432200906,483.3431087990564,0.13562246390628865,0.6116192782849227,cds-ABJ09993.1,pta,phosphate acetyltransferase
gene-PA14_53490,49.85478180825467,42.36550602028419,0.234841780145978,0.7619593301959937,cds-ABJ09992.1,PA14_53490,conserved hypothetical protein
gene-PA14_53500,138.0045719039614,155.76804125953478,-0.17468320407178545,0.7277621665991024,cds-ABJ09991.1,PA14_53500,hypothetical protein
gene-PA14_53510,41.90156428841457,51.842173325892816,-0.307122088226954,1.0099922335304794,cds-ABJ09990.1,ycbL,conserved hypothetical protein
gene-PA14_53520,36.91875504855878,34.86578943994151,0.08254175362925179,0.10755583025574292,cds-ABJ09989.1,oruR,transcriptional regulator OruR
gene-PA14_53530,98.13992282480272,81.91718605974513,0.260673975433209,0.758362198537375,cds-ABJ09988.1,PA14_53530,hypothetical protein
gene-PA14_53540,2.73736334205392,3.4806283068595794,-0.3465606861691975,1.7783543255146215,cds-ABJ09987.1,PA14_53540,probable hydrolase
gene-PA14_53550,12.606803869733282,10.740936092074008,0.23108280870793552,0.7010066887584373,cds-ABJ09986.1,PA14_53550,probable transcriptional regulator
gene-PA14_53560,27.305073348341818,25.7792650649458,0.08295789383469171,0.20737907193281455,cds-ABJ09985.1,PA14_53560,hypothetical protein
gene-PA14_53570,5.158531241575354,5.486621329623643,-0.08895763546455317,0.0693235145382806,cds-ABJ09984.1,PA14_53570,putative integrase
gene-PA14_53580,39.383588894381745,50.875415704132074,-0.36937408301011276,1.2741004293824167,cds-ABJ09983.1,PA14_53580,hypothetical protein
gene-PA14_53590,328.7548755898731,406.9404187088682,-0.3078052895336724,0.297984101809832,cds-ABJ09982.1,PA14_53590,hypothetical protein
gene-PA14_53600,68.30112172568307,74.4967944708473,-0.12526907460090164,0.13773938905938737,cds-ABJ09981.1,PA14_53600,hypothetical protein
gene-PA14_53610,15.827556634217999,13.18846721989856,0.26316163432839357,0.2362837470363634,cds-ABJ09980.1,PA14_53610,hypothetical protein
gene-PA14_53620,5.594760249500456,7.568751371141638,-0.43597892962696255,0.33871486682136853,cds-ABJ09979.1,PA14_53620,hypothetical protein
gene-PA14_53630,1.6832111667540577,2.0440297338517563,-0.28019982790738457,0.7473673223847253,cds-ABJ09978.1,PA14_53630,hypothetical protein
gene-PA14_53640,1.1966541684298562,1.1469616732019148,0.06118903219855591,0.04467427299622681,cds-ABJ09977.1,PA14_53640,hypothetical protein
gene-PA14_53650,6.510489925980561,6.560441729103101,-0.01102684318082106,0.011218453015349152,cds-ABJ09976.1,PA14_53650,hypothetical protein
gene-PA14_53660,45.70296242149082,38.40199974389376,0.2511062357621338,0.33088164533013,cds-ABJ09975.1,PA14_53660,hypothetical protein
gene-PA14_53670,115.15714840790368,117.60941700175037,-0.030399611728771474,0.03767064391446475,cds-ABJ09974.1,PA14_53670,hypothetical protein
gene-PA14_53680,1.4449370833695898,2.9056238172034035,-1.0078406809714877,1.7590980586863383,cds-ABJ09973.1,PA14_53680,hypothetical protein
gene-PA14_53690,0.8794526752230508,0.8364005941812523,0.07241176206445266,0.12859793023511193,cds-ABJ09972.1,PA14_53690,hypothetical protein
gene-PA14_53700,9.45709427375688,13.274126166241468,-0.4891479577716844,0.5624496949054167,cds-ABJ09971.1,PA14_53700,probable ring-cleaving dioxygenase
gene-PA14_53720,22.61767251502117,20.57113016965653,0.13682941115048278,0.2305984314763739,cds-ABJ09970.1,PA14_53720,probable transcriptional regulator
gene-PA14_53730,67.23398092013782,65.46593999607263,0.03844606329983512,0.06615566321831502,cds-ABJ09969.1,PA14_53730,probable transcriptional regulator
gene-PA14_53740,3.353040090905268,2.660305569749092,0.33387763703178486,0.538583124063457,cds-ABJ09968.1,PA14_53740,conserved hypothetical protein
gene-PA14_53750,13.653618775176588,10.683938056221656,0.35383982546012144,1.8036828786168335,cds-ABJ09967.1,PA14_53750,hypothetical protein
gene-PA14_53770,7.157560518340717,6.27889238471712,0.18895784518281303,0.36175664780610106,cds-ABJ09966.1,PA14_53770,hypothetical protein
gene-PA14_53780,19.014183564040817,16.039008722104224,0.24549099733881458,0.6061126638496522,cds-ABJ09965.1,PA14_53780,probable MFS transporter
gene-PA14_53790,53.324912101283246,39.485498258259874,0.43348677606768404,1.7691144933106233,cds-ABJ09964.1,PA14_53790,probable haloacid dehalogenase
gene-PA14_53800,5.744552018012428,4.232849633138904,0.44056504766897064,1.2563143692610443,cds-ABJ09963.1,mntH2,NRAMP protein MntH2
gene-PA14_53810,20.085478366211067,28.83828545599144,-0.5218325466607071,1.092235589846483,cds-ABJ09962.1,PA14_53810,hypothetical protein
gene-PA14_53820,104.36811111239712,186.07995098784122,-0.8342416402756688,0.895034385013498,cds-ABJ09961.1,PA14_53820,hypothetical protein
gene-PA14_53830,3.1698094755989854,2.0061965792236944,0.6599328479149242,2.068228028460884,cds-ABJ09960.1,PA14_53830,hypothetical protein
gene-PA14_53840,130.181356894391,99.79676709318761,0.3834578674400366,0.6470335480272366,cds-ABJ09959.1,PA14_53840,hypothetical protein
gene-PA14_53850,60.117412942839536,58.124389069319044,0.048639278172324024,0.1360237923361412,cds-ABJ09958.1,PA14_53850,probable oxidoreductase
gene-PA14_53860,30.802053336059945,26.4134979843608,0.2217511458495773,0.33360986722317615,cds-ABJ09957.1,PA14_53860,hypothetical protein
gene-PA14_53870,5.288919927538271,6.549151797917655,-0.3083348765813131,0.1950231185154605,cds-ABJ09956.1,PA14_53870,hypothetical protein
gene-PA14_53880,16.31471341969316,23.36970584629151,-0.5184658987504426,0.518342375302785,cds-ABJ09955.1,PA14_53880,hypothetical protein
gene-PA14_53890,1.5013951938925547,2.114558302972062,-0.4940522487082198,0.3388471388301891,cds-ABJ09954.1,PA14_53890,hypothetical protein
gene-PA14_53900,58.086621929870155,60.516649647976635,-0.05912618612856389,0.085719666590487,cds-ABJ09953.1,PA14_53900,probable helicase
gene-PA14_53910,57.891153333815176,54.615578940828435,0.08403036259213781,0.13545630740543163,cds-ABJ09952.1,pmtA,phospholipid methyltransferase
gene-PA14_53920,33.31718746735148,41.536496578148004,-0.3181129083935879,0.3221709419845329,cds-ABJ09951.1,PA14_53920,probable transcriptional regulator
gene-PA14_53940,509.22850314873455,563.500675641275,-0.1461041661290804,0.178260892495103,cds-ABJ09950.1,prpB,carboxyphosphonoenolpyruvate phosphonomutase
gene-PA14_53950,1223.5898722087647,1292.8172879211136,-0.07939832467906494,0.19121090754342066,cds-ABJ09949.1,prpC,citrate synthase 2
gene-PA14_53970,1199.3241208210668,1127.0528966874078,0.08966637585633709,0.1312280370249713,cds-ABJ09948.1,PA14_53970,probable aconitate hydratase
gene-PA14_53980,244.74834613846141,234.84229764767053,0.05960683382137105,0.082131741642216,cds-ABJ09947.1,PA14_53980,conserved hypothetical protein
gene-PA14_54000,264.64725528027407,225.66686697053873,0.22987607680487113,0.8202003297035546,cds-ABJ09946.1,prpD,propionate catabolic protein PrpD
gene-PA14_54010,22.07585243928845,20.102852226131713,0.13506893204885936,0.42969697139356333,cds-ABJ09945.1,PA14_54010,probable transcriptional regulator
gene-PA14_54030,2.2387100045834205,1.2636803191501285,0.8250355437560243,1.0456659607294787,cds-ABJ09944.1,PA14_54030,hypothetical protein
gene-PA14_54040,139.3792510929435,179.31147068298046,-0.36345197057021494,0.6197306126239037,cds-ABJ09943.1,PA14_54040,probable amino acid permease
gene-PA14_54050,22.327967026131063,17.556426991547912,0.34685261508767334,0.7345221054981742,cds-ABJ09942.1,PA14_54050,conserved hypothetical protein
gene-PA14_54070,21.65419920315958,18.781012283329957,0.20537198383479852,0.5078258677780498,cds-ABJ09941.1,PA14_54070,conserved hypothetical protein
gene-PA14_54080,35.429482610565124,24.885964356750247,0.509618083554068,0.8949981984140754,cds-ABJ09940.1,PA14_54080,conserved hypothetical protein
gene-PA14_54090,35.950065594293676,31.479631763865882,0.19157573156969498,0.9072972239444084,cds-ABJ09939.1,PA14_54090,possible ATPase
gene-PA14_54110,0.4205673444255717,0.45144354719326046,-0.10220848651719841,0.0596932371122455,cds-ABJ09938.1,PA14_54110,probable transporter
gene-PA14_54120,1.4766171733143434,1.080248941849672,0.4509316123750784,0.9215576461170206,cds-ABJ09937.1,PA14_54120,probable acyl carrier protein phosphodiesterase
gene-PA14_54130,26.749740686660544,25.20592502571645,0.08576200181226112,0.22538591082197124,cds-ABJ09936.1,PA14_54130,probable transcriptional regulator
gene-PA14_54150,61.65839618417501,72.67562870341045,-0.23717427928155546,0.36295598628126313,cds-ABJ09935.1,putP,sodium/proline symporter PutP
gene-PA14_54170,103.87460334197186,85.79744702559258,0.27583633964516097,1.1630905566839163,cds-ABJ09934.1,putA,proline dehydrogenase PutA
gene-PA14_54180,5.2399138508111305,4.656225464853038,0.17038213451032147,0.1613538083945193,cds-ABJ09933.1,PA14_54180,hypothetical protein
gene-PA14_54190,26.1320485894155,26.469813909182374,-0.018527824102104136,0.02529758528604666,cds-ABJ09932.1,pruR,proline utilization regulator
gene-PA14_54210,594.2552898040767,593.5550774859557,0.0017009330475660348,0.003112682042127905,cds-ABJ09931.1,PA14_54210,probable ATP-dependent protease
gene-PA14_54220,54.14150840794988,55.8740257270317,-0.045442687076981535,0.06687992591611834,cds-ABJ09930.1,icp,inhibitor of cysteine peptidase
gene-PA14_54230,70.30863702842704,51.282035627371876,0.45524838805197665,0.723898982472594,cds-ABJ09929.1,PA14_54230,hypothetical protein
gene-PA14_54240,11.895071260110983,7.758969679869783,0.6164268466515542,1.036550548761701,cds-ABJ09928.1,PA14_54240,hypothetical protein
gene-PA14_54260,21.369683233083094,24.748507419724955,-0.2117759855929369,0.4696752709546978,cds-ABJ09927.1,yecO,conserved hypothetical protein
gene-PA14_54270,25.453535988382768,27.79875453277555,-0.12715415338546995,0.2586372675500396,cds-ABJ09926.1,yecP,conserved hypothetical protein
gene-PA14_54290,151.7033302142524,173.83897587725718,-0.19649882284706377,0.5500719329510126,cds-ABJ09925.1,pdxJ,pyridoxal phosphate biosynthetic protein PdxJ
gene-PA14_54300,24.74879492985477,24.01127949736528,0.043645994022607354,0.07660062335011732,cds-ABJ09924.1,recO,DNA repair protein RecO
gene-PA14_54320,274.5123261580625,269.91668648827846,0.024356762258961814,0.18831436949672836,cds-ABJ09923.1,era,GTP-binding protein Era
gene-PA14_54330,112.15843556152618,123.72467943951519,-0.1415951717077698,0.37493461387950916,cds-ABJ09922.1,rnc,ribonuclease III
gene-PA14_54340,68.02602890523691,66.40496680201056,0.034795719144615246,0.16953286911193632,cds-ABJ09921.1,PA14_54340,hypothetical protein
gene-PA14_54350,229.65153543403719,235.1434631978794,-0.03409479745573325,0.19367427799854095,cds-ABJ09920.1,lepB,signal peptidase I
gene-PA14_54370,491.44720032530296,472.5812520582672,0.05647402897777356,0.14336268088442414,cds-ABJ09919.1,lepA,GTP-binding protein LepA
gene-PA14_54390,1297.8933579157565,1253.01812049834,0.050764570052687724,0.14475993281100594,cds-ABJ09918.1,mucD,serine protease MucD precursor
gene-PA14_54400,133.12032024080168,79.51372897363154,0.7434549156497214,1.698012812190182,cds-ABJ09917.1,mucC,positive regulator for alginate biosynthesis MucC
gene-PA14_54410,330.6637716547469,178.78919558728998,0.8871054290383565,2.1295163070281298,cds-ABJ09916.1,mucB,negative regulator for alginate biosynthesis MucB
gene-PA14_54420,348.68244081121605,214.03593789602397,0.7040606567568928,1.9770277248013421,cds-ABJ09915.1,mucA,anti-sigma factor MucA
gene-PA14_54430,269.2160968158955,171.66256662412943,0.6491891956202949,1.1188720236830796,cds-ABJ09914.1,algU,sigma factor AlgU
gene-PA14_54450,76.40800671499943,76.57039756456965,-0.003062923279132944,0.0041015005588901565,cds-ABJ09913.1,nadB,L-aspartate oxidase
gene-PA14_54460,33.17742589487204,33.58171443076976,-0.017473927114988054,0.01706812448118858,cds-ABJ09912.1,PA14_54460,conserved hypothetical protein
gene-PA14_54470,44.343043625677296,47.69323107693995,-0.10507672422300944,0.09083067232697233,cds-ABJ09911.1,PA14_54470,conserved hypothetical protein
gene-PA14_54480,107.58843936638202,112.07368122725718,-0.058924457445987594,0.1366715453678489,cds-ABJ09910.1,PA14_54480,conserved hypothetical protein
gene-PA14_54490,93.02006885275902,98.18605909952142,-0.07797619004396612,0.10101856929106608,cds-ABJ09909.1,PA14_54490,hypothetical protein
gene-PA14_54500,52.97761359690089,44.59293265681595,0.2485677706659302,0.8786830679494886,cds-ABJ09908.1,PA14_54500,probable two-component sensor
gene-PA14_54510,50.63059207972223,42.048362382234615,0.26795973439429577,1.0236739185541406,cds-ABJ09907.1,PA14_54510,probable two-component response regulator
gene-PA14_54520,219.26979983894716,272.7912455563926,-0.3150902220674866,0.3197255962970571,cds-ABJ09906.1,opdH,probable porin
gene-PA14_54540,398.3444100877816,429.5409425139666,-0.10877932092393089,0.12012283827791101,cds-ABJ09905.1,PA14_54540,conserved hypothetical protein
gene-PA14_54550,78.43909544085221,72.42927382154063,0.11499998585810793,0.07039459130584567,cds-ABJ09904.1,PA14_54550,conserved hypothetical protein
gene-PA14_54570,283.33465256262656,305.56240472009614,-0.10895999209807467,0.08961801254979193,cds-ABJ09903.1,PA14_54570,conserved hypothetical protein
gene-PA14_54580,97.6829127695306,94.85269290096876,0.04241748680053382,0.026383521960381347,cds-ABJ09902.1,PA14_54580,conserved hypothetical protein
gene-PA14_54590,77.0139389056713,100.24138770722186,-0.3802867962980219,1.448912867934374,cds-ABJ09901.1,ung,uracil-DNA glycosylase
gene-PA14_54600,8.40809190506412,10.282961311364332,-0.2904054151385824,0.6691926935668102,cds-ABJ09900.1,PA14_54600,hypothetical protein
gene-PA14_54610,4.754525932700683,3.650264791968329,0.3813002719212791,0.45459082436433995,cds-ABJ09899.1,PA14_54610,putative transcriptional regulator
gene-PA14_54620,346.23221039822334,360.2567307418519,-0.05728543799854513,0.14113051496160828,cds-ABJ09898.1,PA14_54620,probable aldehyde dehydrogenase
gene-PA14_54630,386.9239295625163,399.69358108542184,-0.046844447763094356,0.07201779425135715,cds-ABJ09897.1,PA14_54630,probable acyl-CoA dehydrogenase
gene-PA14_54640,635.5959337532014,605.7291911745027,0.06943695577258983,0.34276269642761786,cds-ABJ09896.1,PA14_54640,probable enoyl-CoA hydratase/isomerase
gene-PA14_54660,541.5691621283223,496.20181299502184,0.12621858497537947,0.24245597141302253,cds-ABJ09895.1,PA14_54660,probable enoyl-CoA hydratase/isomerase
gene-PA14_54670,94.04062323200208,80.40560330707389,0.22598805368577715,0.4360601017079963,cds-ABJ09894.1,PA14_54670,probable 3-hydroxyisobutyrate dehydrogenase
gene-PA14_54680,7.016121926801531,5.797468389259021,0.27525072097558856,0.37413747759058485,cds-ABJ09893.1,PA14_54680,hypothetical protein
gene-PA14_54690,19.151458739963843,17.228491235472294,0.1526579099360232,0.31006365369287,cds-ABJ09892.1,ywnB,conserved hypothetical protein
gene-PA14_54700,5.450541587210492,5.979970577017929,-0.13373877020010605,0.3576878879059155,cds-ABJ09891.1,yjcS,possible beta-lactamase
gene-PA14_54710,14.259709359728499,13.31685720409248,0.09869092430230604,0.17009815559263505,cds-ABJ09890.1,PA14_54710,putative transcriptional regulator
gene-PA14_54720,1.2484499182764386,0.5252721322663704,1.248999167285048,0.8790234762279211,cds-ABJ09889.1,PA14_54720,hypothetical protein
gene-PA14_54730,1.6620441214432624,0.49500007205521973,1.7474556865587232,1.9469830717925545,cds-ABJ09888.1,PA14_54730,conserved hypothetical protein
gene-PA14_54740,2.4278555654698275,0.45730851067730544,2.4084399782524835,3.1993463659191885,cds-ABJ09887.1,PA14_54740,hypothetical protein
gene-PA14_54750,7.402438092294403,0.9215597952737739,3.0058492602196845,1.3358422394043283,cds-ABJ09886.1,PA14_54750,hypothetical protein
gene-PA14_54760,49.63615115483225,53.160760430930765,-0.09897048783579836,0.18743777876799073,cds-ABJ09885.1,PA14_54760,hypothetical protein
gene-PA14_54770,38.66360343282506,38.40473908133303,0.00969175402831758,0.01945591611820087,cds-ABJ09884.1,PA14_54770,hypothetical protein
gene-PA14_54790,22.38726240468445,11.355524995320886,0.9792836418823764,1.9087559703434591,cds-ABJ09883.1,PA14_54790,hypothetical protein
gene-PA14_54800,11.320735654693875,9.99833919206615,0.17920731622864464,0.3246968370961137,cds-ABJ09882.1,rsuA,putative pseudouridylate synthase
gene-PA14_54810,125.71803912729011,42.38022971559925,1.5687283364415987,1.0119939758392127,cds-ABJ09881.1,PA14_54810,hypothetical protein
gene-PA14_54820,93.79941882967034,62.05615194480708,0.5960047357379401,1.362189820016776,cds-ABJ09880.1,PA14_54820,hypothetical protein
gene-PA14_54830,282.19970158766404,299.64946502608,-0.08655933552108645,0.13633892508772139,cds-ABJ09879.1,PA14_54830,putative transferase
gene-PA14_54840,8.517521455044275,9.332629638368742,-0.1318499505677171,0.1534725233664296,,,
gene-PA14_54850,16.490132608701614,12.235414370462061,0.4305400042923695,0.4560863631711716,cds-ABJ09878.1,PA14_54850,hypothetical protein
gene-PA14_54860,14.909369498148118,11.130145405661894,0.42174677067200655,0.8103639577129739,cds-ABJ09877.1,PA14_54860,hypothetical protein
gene-PA14_54870,10.321358339746219,8.722311829298297,0.24285034539047903,0.6578427898498326,cds-ABJ09876.1,PA14_54870,hypothetical protein
gene-PA14_54880,21.355523265072602,17.154514265072084,0.3160209529534585,0.8494098586986072,cds-ABJ09875.1,PA14_54880,putative serine acetyltransferase
gene-PA14_54890,39.69666282855096,34.920226998848854,0.1849547867572626,0.469356896714472,cds-ABJ09874.1,PA14_54890,hypothetical protein
gene-PA14_54900,15.094712941587053,13.237530899559767,0.18940925392332805,0.5429746847399107,cds-ABJ09873.1,PA14_54900,hypothetical protein
gene-PA14_54910,13.315996233000973,11.571508217178936,0.20258343274681853,0.6474024543568896,cds-ABJ09872.1,PA14_54910,putative thioesterase
gene-PA14_54920,74.2791656267292,61.68273676451974,0.26809082834955805,1.898197619072503,cds-ABJ09871.1,PA14_54920,putative non-ribosomal peptide synthetase
gene-PA14_54930,35.12261719573399,28.268606272571347,0.3131995855241505,0.9188612728151332,cds-ABJ09870.1,PA14_54930,putative non-ribosomal peptide synthetase
gene-PA14_54940,30.103593156940164,25.46648201746469,0.24133600985974607,0.9654427232837792,cds-ABJ09869.1,PA14_54940,putative siderophore biosynthesis enzyme
gene-PA14_54950,13.542822292969369,12.773265795242922,0.0844009849996882,0.09851252830422515,cds-ABJ09868.1,PA14_54950,hypothetical protein
gene-PA14_54960,3.9739276609412086,3.6171578370733393,0.13570901733747553,0.12142643104083717,cds-ABJ09867.1,PA14_54960,hypothetical protein
gene-PA14_54970,8.374091494274632,8.086493272067221,0.05041846384738149,0.11164537818982896,cds-ABJ09866.1,PA14_54970,possible ABC transporter protein
gene-PA14_54980,10.8290687628419,10.187542706565045,0.0881030680278228,0.1314663845500221,cds-ABJ09865.1,PA14_54980,poossible ABC-type transporter protein
gene-PA14_55000,2.4201927919168567,2.098095578148427,0.20604147053266467,0.2419837958533403,cds-ABJ09864.1,PA14_55000,possible ABC-type transporter%2C periplasmic component
gene-PA14_55020,3.754611086121526,2.965871511777713,0.34020726089395026,0.44597565172685305,cds-ABJ09863.1,PA14_55020,possible ABC-type transporter%2C permease component
gene-PA14_55030,2.066486589675071,1.6985837252208327,0.28284749538893283,0.48998456903906723,cds-ABJ09862.1,PA14_55030,possible ABC-type transporter%2C permease component
gene-PA14_55040,1.6823195638394675,1.3752608385443281,0.29074628446596384,0.4102381835676791,cds-ABJ09861.1,PA14_55040,putative ATP-binding component of ferric enterobactin transport
gene-PA14_55050,195.90352244354162,179.4932500763812,0.12621374556546264,0.18694867788643285,cds-ABJ09860.1,PA14_55050,possible TonB-dependent receptor
gene-PA14_55060,33.1862260195731,27.427699927620676,0.27495091948660927,0.36897583615584,cds-ABJ09859.1,PA14_55060,conserved hypothetical protein
gene-PA14_55070,36.8166219157231,35.47154727384818,0.05369499533704713,0.038422224542012995,cds-ABJ09858.1,PA14_55070,conserved hypothetical protein
gene-PA14_55080,286.64755415784043,244.85675953346882,0.22733994445479866,0.3301442291149961,cds-ABJ09857.1,PA14_55080,hypothetical protein
gene-PA14_55090,42.15672430072441,29.55894742362058,0.5121678560848927,0.5610791005599282,cds-ABJ09856.1,PA14_55090,hypothetical protein
gene-PA14_55100,12.608424146459429,11.939268717872595,0.07867349149506617,0.06079466489540203,cds-ABJ09855.1,PA14_55100,hypothetical protein
gene-PA14_55110,16.385380860037767,17.04413032531485,-0.0568657769820158,0.04487649698520606,cds-ABJ09854.1,PA14_55110,hypothetical protein
gene-PA14_55117,28.675247093324092,20.654253915392488,0.4733669481657945,0.7567512946453007,cds-ABJ15702.1,PA14_55117,hypothetical protein
gene-PA14_55130,1.3184266922221328,1.3193295875211368,-0.0009876587120803033,0.002597237434714577,cds-ABJ09853.1,gloA2,lactoylglutathione lyase
gene-PA14_55140,1.8302478688773312,1.575397828752944,0.21632270550479815,0.2668000442967595,cds-ABJ09852.1,PA14_55140,hypothetical protein
gene-PA14_55150,14.248564550769148,13.616740891732888,0.06543513732572755,0.09828714753116222,cds-ABJ09851.1,PA14_55150,probable transcriptional regulator
gene-PA14_55160,1.5732086068496696,1.4253066651378725,0.14243751572139682,0.16701910458647862,cds-ABJ09850.1,toxR,transcriptional regulator ToxR
gene-PA14_55170,46.73198714655326,58.851361261180976,-0.33266539352492597,0.7300634435119512,cds-ABJ09849.1,cat,chloramphenicol acetyltransferase
gene-PA14_55180,89.9542647601019,93.26933151682152,-0.05221109492190495,0.09017802557494844,cds-ABJ09848.1,migA,probable glycosyl transferase
gene-PA14_55200,60.87183413098247,57.40690435047833,0.0845505738869116,0.19303559728271474,cds-ABJ09847.1,PA14_55200,probable amidase
gene-PA14_55220,17.95952155313414,19.209069932193348,-0.09703874526855598,0.2121069614706052,cds-ABJ09846.1,PA14_55220,probable MFS transporter
gene-PA14_55230,3.067056662690515,2.8442656217943068,0.1087985752782767,0.15259887467591388,cds-ABJ09845.1,PA14_55230,hypothetical protein
gene-PA14_55240,15.38219843467082,15.349067365223156,0.0031107110811814153,0.005210156126347078,cds-ABJ09844.1,PA14_55240,hypothetical protein
gene-PA14_55250,4.977833291228431,3.4979582580152786,0.5090047005570959,1.8522503651885167,cds-ABJ09843.1,PA14_55250,probable transcriptional regulator
gene-PA14_55260,1.0494175549897424,0.948894656073079,0.14526882478850509,0.12581622173323895,cds-ABJ09842.1,PA14_55260,hypothetical protein
gene-PA14_55280,4.470578954377787,3.656607492593603,0.28995582124505687,0.5422031624227074,cds-ABJ09841.1,PA14_55280,probable peptidyl-prolyl cis-trans isomerase%2C PpiC
gene-PA14_55290,3.2762154519008626,2.5249904353644346,0.37575216156069147,1.546448245706466,cds-ABJ09840.1,PA14_55290,hypothetical protein
gene-PA14_55300,1.6010412446123006,1.1936599638289802,0.42361820329384026,1.4982605139615122,cds-ABJ09839.1,PA14_55300,hypothetical protein
gene-PA14_55320,2.581899915146188,1.892881220747168,0.44784895903074884,0.7983255454958083,cds-ABJ09838.1,PA14_55320,conserved hypothetical protein
gene-PA14_55330,0.7499474937271303,0.5826744869235656,0.36409881405473016,0.333258344010771,cds-ABJ09837.1,PA14_55330,hypothetical protein
gene-PA14_55340,0.6004856636981656,0.5832490914156896,0.0420175662411336,0.042472543032041635,cds-ABJ09836.1,exbD2,transport protein ExbD
gene-PA14_55360,2.7857556093451747,2.2226679403534937,0.3257761165034558,0.8816221153146799,cds-ABJ09835.1,exbB2,transport protein ExbB2
gene-PA14_55380,1.3889775633971926,1.4598382135468206,-0.07178513821443697,0.05531661731567958,cds-ABJ09834.1,PA14_55380,hypothetical protein
gene-PA14_55390,0.7246488091017943,0.4704126739285055,0.6233538147692551,0.35292764958313055,cds-ABJ09833.1,PA14_55390,hypothetical protein
gene-PA14_55400,41.7097927014369,34.654274980278,0.2673527985137166,0.8964529793241431,cds-ABJ09832.1,PA14_55400,hypothetical protein
gene-PA14_55410,2.772353352549297,2.158015360323189,0.3614058449667221,0.8238665785994786,cds-ABJ09831.1,PA14_55410,hypothetical protein
gene-PA14_55430,0.6968771859166519,0.6018166934605145,0.21157992375239534,0.14927611979724723,cds-ABJ09830.1,hxcS,probable type II secretion system protein
gene-PA14_55440,4.325157677578128,4.691773054442103,-0.11738047205414155,0.2454553146396535,cds-ABJ09829.1,hxcR,probable type II secretion system protein
gene-PA14_55450,2.564912319804049,2.4345166103263405,0.07527413031402648,0.1744269443393334,cds-ABJ09828.1,hxcQ,probable type II secretion system protein
gene-PA14_55460,0.11934739588658612,0.07200910809395593,0.7289066432696595,0.1713476627619695,cds-ABJ09827.1,hxcZ,probable type II secretion system protein
gene-PA14_55470,1.434918194499607,1.3951120212256438,0.040587488747894584,0.03778746029312633,cds-ABJ09826.1,hxcY,probable type II secretion system protein
gene-PA14_55480,0.6104334806759434,0.7093312654042214,-0.2166250676457268,0.23874225064973761,cds-ABJ09825.1,hxcX,probable type II secretion system protein
gene-PA14_55490,1.7882879641682663,1.1195808826552442,0.6756197574276914,0.8878269533019729,cds-ABJ09824.1,hxcT,HxcT pseudopilin
gene-PA14_55500,0.5719280157849779,0.454314355912139,0.33214193224790683,0.25083607868499463,cds-ABJ09823.1,hxcV,HxcV putative pseudopilin
gene-PA14_55510,6.293541798839271,5.640758366161801,0.1579829791970926,0.3251025363739848,cds-ABJ09822.1,hxcP,hypothetical protein
gene-PA14_55520,0.6801983271229576,0.7324160733453748,-0.10670782051397061,0.15017110825350696,cds-ABJ09821.1,hxcU,probable type II secretion system protein
gene-PA14_55530,2.7576287271354083,2.3640415789695015,0.2221727227466313,0.7527012530509244,cds-ABJ09820.1,hxcW,probable type II secretion system protein
gene-PA14_55540,3.2374044975065126,2.7467002079889973,0.23713808849536455,0.21321811640503147,cds-ABJ09819.1,PA14_55540,probable transmembrane sensor
gene-PA14_55550,1.0927066385864763,0.9924196943834818,0.13888370528228977,0.21533263444199233,cds-ABJ09818.1,PA14_55550,probable sigma-70 factor%2C ECF subfamily
